"328/0001","FCBD 2016 ARCHIE #1 ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0002","FCBD 2016 BONGO COMICS FREE-FOR-ALL ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0003","FCBD 2016 BOOM STUDIOS SUMMER BLAST ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0004","FCBD 2016 DARK HORSE SERENITY HELLBOY ALIENS ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0005","FCBD 2016 DC COMICS GOLD BOOK ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0006","FCBD 2016 BOBS BURGERS ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0007","FCBD 2016 CAMP MIDNIGHT ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0008","FCBD 2016 ROM SPACE KNIGHT #0 ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0009","FCBD 2016 AVENGERS #1 ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0010","FCBD 2016 DOCTOR WHO SPECIAL ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0011","FCBD 2016 VALIANT 4001 AD SPECIAL ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0012","FCBD 2016 VIZ PERFECT SQUARE POKEMON POCKET COMICS ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0013","FCBD 2016 AWAKE ",,"0.25",,,"FREE COMIC BOOK DAY"
"328/0014","FCBD 2016 PINK PANTHER PARTY ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0015","FCBD 2016 STAN LEE THE UNKNOWNS FROZEN KINGDOM ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0016","FCBD 2016 SONIC SAMPLER ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0017","FCBD 2016 WORLDS OF ASPEN ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0018","FCBD 2016 CON MANS SPECTRUM #0 ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0019","FCBD 2016 LADY MECHANIKA ",,"0.30",,,"FREE COMIC BOOK DAY"
"328/0020","FCBD 2016 WE CAN NEVER GO HOME YOUNG TERRORISTS ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0021","FCBD 2016 CBLDF DEFEND COMICS ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0022","FCBD 2016 BRUCE LEE DRAGON RISES #0 ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0023","FCBD 2016 DARK HORSE ALL AGES KORRA TRAIN DRAGON PVZ ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0024","FCBD 2016 DC COMICS SILVER BOOK ",,"0.30",,,"FREE COMIC BOOK DAY"
"328/0025","FCBD 2016 MIXTAPE DEVILS DUE 1FIRST COMICS ED ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0026","FCBD 2016 MOONCOP A TOM GAULD SAMPLER ",,"0.40",,,"FREE COMIC BOOK DAY"
"328/0027","FCBD 2016 GRUMPY CAT ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0028","FCBD 2016 FANTAGRAPHICS LOVE & ROCKETS   ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0029","FCBD 2016 SCIENCE COMICS ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0030","FCBD 2016 OVERSTREET COMIC BOOK MARKETPLACE ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0031","FCBD 2016 GRANT MORRISONS AVATAREX DESTROYER OF DARKNESS ",,"0.35",,,"FREE COMIC BOOK DAY"
"328/0032","FCBD 2016 GRAPHIX SPOTLIGHT DREAM JUMPER NIGHTMARE ESCAPE ",,"0.45",,,"FREE COMIC BOOK DAY"
