"370/0001","PREVIEWS #372 ONLY SEP",,2.6,,,"DIAMOND PUBLICATIONS"
"370/0002","MARVEL PREVIEWS #372 ONLY SEP",,0.75,,,"DIAMOND PUBLICATIONS"
"370/0003","PREVIEWS / MARVEL / DC PREVIEWS #372 SEP",,2.5,,,"DIAMOND PUBLICATIONS"
"370/0004","CUSTOMER ORDER FORM PREVIEWS #372 SEP",,0,,,"DIAMOND PUBLICATIONS"
"370/0005","TO THE DEATH #4",,4.25,,,"FBF PRODUCTIONS"
"370/0019","HCF 2019 DARK RED #1 (MR)",,0.3,,,"DIAMOND PUBLICATIONS"
"370/0020","HCF 2019 ASPEN MASCOTS PORTALS OF DOOM",,0.35,,,"DIAMOND PUBLICATIONS"
"370/0021","HCF 2019 LADY MECHANIKA LA DAMA DE LA MUERTE",,0.3,,,"DIAMOND PUBLICATIONS"
"370/0022","HCF 2019 HOUSE OF FEAR ATTACK OF KILLER SNOWMEN",,0.35,,,"DIAMOND PUBLICATIONS"
"370/0023","HCF 2019 DCEASED #1",,0.4,,,"DIAMOND PUBLICATIONS"
"370/0025","HCF 2019 SECRET SPIRAL SWAMP KID BLACK CANARY IGNITE",,0.35,,,"DIAMOND PUBLICATIONS"
"370/0026","HCF 2019 SONIC THE HEDGEHOG #1",,0.35,,,"DIAMOND PUBLICATIONS"
"370/0028","HCF 2019 JUNIOR HIGH HORRORS HALLOWEEN SPECIAL #1",,0.35,,,"DIAMOND PUBLICATIONS"
"370/0029","HCF 2019 BATTLECATS HALLOWEEN COMICFEST SPECIAL",,0.3,,,"DIAMOND PUBLICATIONS"
"370/0030","HCF 2019 MILES MORALES SPIDER-MAN #0",,0.3,,,"DIAMOND PUBLICATIONS"
"370/0031","HCF 2019 GHOST RIDER KING OF HELL #1",,0.3,,,"DIAMOND PUBLICATIONS"
"370/0032","HCF 2019 IRON MAN ROAD TO IRON MAN 2020 #1",,0.3,,,"DIAMOND PUBLICATIONS"
"370/0033","HCF 2019 STAR WARS BOBA FETT #1",,0.3,,,"DIAMOND PUBLICATIONS"
"370/0035","HCF 2019 ADVENTURES OF CTHULHU JR. AND DASTARDLY DIRK",,0.35,,,"DIAMOND PUBLICATIONS"
"370/0037","HCF 2019 VIZ DRIFTING CLASSROOM UMEZZ SMASHED ITO (MR)",,0.4,,,"DIAMOND PUBLICATIONS"
"370/0038","HCF 2019 IYANU CHILD OF WONDER CHAPTER ONE",,0.35,,,"DIAMOND PUBLICATIONS"
"370/0060","HCF ORANGE WRIST BAND",,1.1,,,"MERCHANDISE"
"370/0061","HCF ORANGE LOGO T-SHIRT SM",,7.09,,,"MERCHANDISE"
"370/0062","HCF ORANGE LOGO T-SHIRT MED",,7.09,,,"MERCHANDISE"
"370/0063","HCF ORANGE LOGO T-SHIRT LG",,7.09,,,"MERCHANDISE"
"370/0064","HCF ORANGE LOGO T-SHIRT XL",,7.09,,,"MERCHANDISE"
"370/0065","HCF ORANGE LOGO T-SHIRT XXL",,8.66,,,"MERCHANDISE"
"370/0066","HCF ORANGE LOGO T-SHIRT XXXL",,8.66,,,"MERCHANDISE"
"370/0075","GAME TRADE MAGAZINE #235",,0.75,,,"DIAMOND PUBLICATIONS"
"370/0077","NOVEMBER HC VOL 01 (OF 3) (MR)","OUR PRICE",12.5,"REDUCED FROM",14.99,"IMAGE COMICS"
"370/0078","SFSX SAFE SEX #1 (MR)",,2.95,,,"IMAGE COMICS"
"370/0079","BATTLEPUG #1 CVR A NORTON & PASSALAQUA",,2.95,,,"IMAGE COMICS"
"370/0080","BATTLEPUG #1 CVR B SAMNEE & WILSON",,2.95,,,"IMAGE COMICS"
"370/0081","DEADLY CLASS #40 CVR A CRAIG (MR)",,2.95,,,"IMAGE COMICS"
"370/0082","DEADLY CLASS #40 CVR B HARREN (MR)",,2.95,,,"IMAGE COMICS"
"370/0083","PRETTY DEADLY RAT #1 (OF 5) (MR)",,2.95,,,"IMAGE COMICS"
"370/0084","SPAWN #301 CVR A MCFARLANE",,3.7,,,"IMAGE COMICS"
"370/0085","SPAWN #301 CVR B CAPULLO",,3.7,,,"IMAGE COMICS"
"370/0086","SPAWN #301 CVR C VIRGIN CAPULLO",,3.7,,,"IMAGE COMICS"
"370/0087","SPAWN #301 CVR D ALEXANDER",,3.7,,,"IMAGE COMICS"
"370/0088","SPAWN #301 CVR E CRAIN",,3.7,,,"IMAGE COMICS"
"370/0089","SPAWN #301 CVR F OPENA",,3.7,,,"IMAGE COMICS"
"370/0090","SPAWN #301 CVR G VIRGIN MATTINA",,3.7,,,"IMAGE COMICS"
"370/0091","SPAWN #301 CVR H PARODY MCFARLANE",,3.7,,,"IMAGE COMICS"
"370/0092","SPAWN #301 CVR I B&W MCFARLANE",,3.7,,,"IMAGE COMICS"
"370/0093","SPAWN #301 CVR J 1-25 VAR VIRGIN MCFARLANE",,14.99,,,"IMAGE COMICS"
"370/0094","TREES THREE FATES #1 (OF 5) (MR)",,2.95,,,"IMAGE COMICS"
