"357/0664","TRANSFORMERS LOST LIGHT TP 03","OUR PRICE","13.04","REDUCED FROM","17.99",,"IDW PUBLISHING"
"357/0665","TRANSFORMERS LOST LIGHT TP 01",,"14.50",,,,"IDW PUBLISHING"
"357/0666","TRANSFORMERS LOST LIGHT TP 02",,"14.50",,,,"IDW PUBLISHING"
"357/0667","STAR TREK TNG TERRA INCOGNITA #2 CVR A SHASTEEN",,"2.95",,,,"IDW PUBLISHING"
"357/0668","STAR TREK TNG TERRA INCOGNITA #2 CVR B PHOTO",,"2.95",,,,"IDW PUBLISHING"
"357/0671","JUDGE DREDD UNDER SIEGE #4 (OF 4) CVR A DUNBAR",,"2.95",,,,"IDW PUBLISHING"
"357/0672","JUDGE DREDD UNDER SIEGE #4 (OF 4) CVR B QUAH",,"2.95",,,,"IDW PUBLISHING"
"357/0673","JUDGE DREDD UNDER SIEGE #4 (OF 4) 1-10 VAR DUNBAR",,"5.99",,,,"IDW PUBLISHING"
"357/0674","JUDGE DREDD UNDER SIEGE #4 (OF 4) 1-15 VAR QUAH",,"9.99",,,,"IDW PUBLISHING"
"357/0675","X-FILES CASE FILES HOOT GOES THERE #2 (OF 2) CVR A NODET",,"2.95",,,,"IDW PUBLISHING"
"357/0676","X-FILES CASE FILES HOOT GOES THERE #2 (OF 2) CVR B LENDL",,"2.95",,,,"IDW PUBLISHING"
"357/0677","X-FILES CASE FILES HOOT GOES THERE #2 (OF 2) 1-10 VAR",,"5.99",,,,"IDW PUBLISHING"
"357/0678","ORPHAN BLACK CRAZY SCIENCE #3 CVR A OSSIO",,"2.95",,,,"IDW PUBLISHING"
"357/0679","ORPHAN BLACK CRAZY SCIENCE #3 CVR B BEALS",,"2.95",,,,"IDW PUBLISHING"
"357/0680","ORPHAN BLACK CRAZY SCIENCE #3 1-10 VAR PHOTO",,"5.99",,,,"IDW PUBLISHING"
"357/0681","BACK TO THE FUTURE TALES FROM THE TIME TRAIN TP","OUR PRICE","13.04","REDUCED FROM","17.99",,"IDW PUBLISHING"
"357/0682","BACK TO THE FUTURE TP 01 UNTOLD TALES & ALT TIMELINES",,"14.50",,,,"IDW PUBLISHING"
"357/0683","BACK TO THE FUTURE TP 02 CONTINUUM CONUNDRUM",,"14.50",,,,"IDW PUBLISHING"
"357/0684","BACK TO THE FUTURE TP 03 WHO IS MARTY MCFLY",,"14.50",,,,"IDW PUBLISHING"
"357/0685","BACK TO THE FUTURE TP 04 HARD TIME",,"11.99",,,,"IDW PUBLISHING"
"357/0686","BACK TO THE FUTURE TP 05 TIME SERVED",,"12.99",,,,"IDW PUBLISHING"
"357/0687","BACK TO THE FUTURE CITIZEN BROWN TP",,"14.50",,,,"IDW PUBLISHING"
"357/0688","GHOSTBUSTERS CROSSING OVER #6 CVR A SCHOENING",,"2.95",,,,"IDW PUBLISHING"
"357/0689","GHOSTBUSTERS CROSSING OVER #6 CVR B LATTIE",,"2.95",,,,"IDW PUBLISHING"
"357/0691","SONIC THE HEDGEHOG #8 CVR A STANLEY",,"2.95",,,,"IDW PUBLISHING"
"357/0692","SONIC THE HEDGEHOG #8 CVR B DUTREIX",,"2.95",,,,"IDW PUBLISHING"
"357/0693","SONIC THE HEDGEHOG #8 1-10 VAR FOUDRAINE",,"5.99",,,,"IDW PUBLISHING"
"357/0694","SONIC THE HEDGEHOG 01 FALLOUT TP","OUR PRICE","10.51","REDUCED FROM","14.50",,"IDW PUBLISHING"
"357/0710","MICKEY AND DONALD CHRISTMAS PARADE",,"11.50",,,,"IDW PUBLISHING"
"357/0712","MY LITTLE PONY FRIENDSHIP IS MAGIC #69 CVR A KUUSISTO",,"2.95",,,,"IDW PUBLISHING"
"357/0713","MY LITTLE PONY FRIENDSHIP IS MAGIC #69 CVR B RICHARD",,"2.95",,,,"IDW PUBLISHING"
"357/0715","MY LITTLE PONY PONYVILLE MYSTERIES #4 CVR A GARBOWSKA",,"2.95",,,,"IDW PUBLISHING"
"357/0716","MY LITTLE PONY PONYVILLE MYSTERIES #4 CVR B MURPHY",,"2.95",,,,"IDW PUBLISHING"
"357/0718","ENOLA HOLMES HC 01 CASE OF THE MISSING MARQUESS","OUR PRICE","10.14","REDUCED FROM","13.99",,"IDW PUBLISHING"
"357/0719","REAL SCIENCE ADVENTURES NICODEMUS JOB #2 CVR A MCCLAREN",,"2.95",,,,"IDW PUBLISHING"
"357/0720","REAL SCIENCE ADVENTURES NICODEMUS JOB #2 CVR B MENGERT",,"2.95",,,,"IDW PUBLISHING"
"357/0721","30 DAYS OF NIGHT (2018) TP","OUR PRICE","13.04","REDUCED FROM","17.99",,"IDW PUBLISHING"
"357/0722","30 DAYS OF NIGHT OMNIBUS TP 01",,"18.25",,,,"IDW PUBLISHING"
"357/0723","30 DAYS OF NIGHT OMNIBUS TP 02",,"20.75",,,,"IDW PUBLISHING"
"357/0724","DELTA 13 #4",,"2.95",,,,"IDW PUBLISHING"
"357/0725","LOWLIFES #3 CVR A BUCCELLATO",,"2.95",,,,"IDW PUBLISHING"
"357/0727","ANTAR #5 CVR A BATTLE",,"2.95",,,,"IDW PUBLISHING"
"357/0729","SWORD OF AGES HC","OUR PRICE","16.67","REDUCED FROM","22.99",,"IDW PUBLISHING"
"357/0730","A GLIMPSE OF ASHES TP","OUR PRICE","13.04","REDUCED FROM","17.99",,"IDW PUBLISHING"
"357/0731","EUTHANAUTS #2 CVR A ROBLES",,"2.95",,,,"IDW PUBLISHING"
"357/0732","EUTHANAUTS #2 CVR B YARSKY",,"2.95",,,,"IDW PUBLISHING"
"357/0734","BLACK CROWN QUARTERLY #4 SUMMER 2018",,"2.95",,,,"IDW PUBLISHING"
"357/0735","HOUSE AMOK #1 CVR A MCMANUS",,"2.95",,,,"IDW PUBLISHING"
"357/0736","HOUSE AMOK #1 CVR B SANDOVAL",,"2.95",,,,"IDW PUBLISHING"
"357/0738","FEMME MAGNIFIQUE TP","OUR PRICE","19.57","REDUCED FROM","26.99",,"IDW PUBLISHING"
"357/0739","BLOOM COUNTY BEST READ THRONE TP","OUR PRICE","13.04","REDUCED FROM","17.99",,"IDW PUBLISHING"
"357/0740","BLOOM COUNTY EPISODE XI A NEW HOPE TP",,"12.99",,,,"IDW PUBLISHING"
"357/0741","BLOOM COUNTY BRAND SPANKING NEW DAY TP",,"14.50",,,,"IDW PUBLISHING"
"357/0742","HAUNTED HORROR #35",,"3.70",,,,"IDW PUBLISHING"
"357/0743","SUPERMAN SILVER AGE SUNDAYS HC 01","OUR PRICE","32.62","REDUCED FROM","44.99",,"IDW PUBLISHING"
"357/0744","SUPERMAN SILVER AGE NEWSPAPER DAILIES HC 01 1959-1961",,"33.75",,,,"IDW PUBLISHING"
"357/0745","SUPERMAN SILVER AGE NEWSPAPER DAILIES HC 02 1961-1963",,"33.75",,,,"IDW PUBLISHING"
"357/0746","SUPERMAN SILVER AGE NEWSPAPER DAILIES HC 03 1963-1966",,"33.75",,,,"IDW PUBLISHING"
"357/0747","JAMES BROWN BLACK AND PROUD HC","OUR PRICE","16.67","REDUCED FROM","22.99",,"IDW PUBLISHING"
"357/0748","LOEG TEMPEST #2",,"3.70",,,,"IDW PUBLISHING"
"357/0749","LOEG TEMPEST #2 1-25 VAR ONEILL",,"14.99",,,,"IDW PUBLISHING"
"357/0750","GIRL TOWN TP","OUR PRICE","13.04","REDUCED FROM","17.99",,"IDW PUBLISHING"
"357/0751","FRANKENSTEIN ALIVE ALIVE HC THE COMPLETE COLLECTION","OUR PRICE","16.67","REDUCED FROM","22.99",,"IDW PUBLISHING"
"357/0752","AL WILLIAMSON STAR WARS EMPIRE STRIKES BACK ARTIST ED HC",,"97.59",,,,"IDW PUBLISHING"
"357/0753","STAR WARS ARTIFACT ED HC",,"84.99",,,,"IDW PUBLISHING"
"357/0754","STERANKO NICK FURY AGENT OF SHIELD ARTIST ED",,"108.75",,,,"IDW PUBLISHING"
"357/0755","FRANK MILLERS DAREDEVIL ARTIFACT ED HC",,"84.99",,,,"IDW PUBLISHING"
"357/0756","BATMAN ANIMATED SERIES GOTHAM UNDER SIEGE GAME",,"42.65",,,"1","IDW PUBLISHING"
"357/0762","FANTASTIC FOUR #1",,"4.40",,,,"MARVEL COMICS"
"357/0763","FANTASTIC FOUR #1 RIBIC VIRGIN 1-100 VAR",,"52.99",,,,"MARVEL COMICS"
"357/0764","FANTASTIC FOUR #1 RIBIC PREMIERE VAR",,"4.40",,,,"MARVEL COMICS"
"357/0765","FANTASTIC FOUR #1 PICHELLI TEASER 1-10 VAR",,"4.99",,,,"MARVEL COMICS"
"357/0766","FANTASTIC FOUR #1 ROSS 1-50 VAR",,"24.99",,,,"MARVEL COMICS"
"357/0767","FANTASTIC FOUR #1 LUPACCHINO 1-25 VAR",,"9.99",,,,"MARVEL COMICS"
"357/0770","FANTASTIC FOUR #1 YOUNG VAR",,"4.40",,,,"MARVEL COMICS"
"357/0771","FANTASTIC FOUR #1 ART ADAMS CONNECTING WRAPAROUND UNLTD VAR",,"4.40",,,,"MARVEL COMICS"
"357/0772","FANTASTIC FOUR #1 BROOKS RETURN OF FANTASTIC FOUR UNLTD VAR",,"4.40",,,,"MARVEL COMICS"
"357/0773","FANTASTIC FOUR #1 ARTGERM MR FANTASTIC VAR",,"4.40",,,,"MARVEL COMICS"
"357/0774","FANTASTIC FOUR #1 ARTGERM INVISIBLE WOMAN VAR",,"4.40",,,,"MARVEL COMICS"
"357/0775","FANTASTIC FOUR #1 ARTGERM THING VAR",,"4.40",,,,"MARVEL COMICS"
"357/0776","FANTASTIC FOUR #1 ARTGERM HUMAN TORCH VAR",,"4.40",,,,"MARVEL COMICS"
"357/0777","FANTASTIC FOUR #1 BIANCHI VENOMIZED PARTY VAR",,"4.40",,,,"MARVEL COMICS"
"357/0778","FANTASTIC FOUR #1 BLANK VAR",,"4.40",,,,"MARVEL COMICS"
"357/0779","FANTASTIC FOUR #1 FACSIMILE EDITION",,"2.95",,,,"MARVEL COMICS"
"357/0780","EXTERMINATION #1 (OF 5)",,"3.70",,,,"MARVEL COMICS"
"357/0781","EXTERMINATION #1 (OF 5) COIPEL UNLTD VAR",,"3.70",,,,"MARVEL COMICS"
"357/0782","EXTERMINATION #1 (OF 5) LARRAZ 1-25 VAR",,"9.99",,,,"MARVEL COMICS"
"357/0783","EXTERMINATION #1 (OF 5) CONNER 1-50 VAR",,"24.99",,,,"MARVEL COMICS"
"357/0784","EXTERMINATION #1 (OF 5) HAWTHORNE CONNECTING UNLTD VAR",,"3.70",,,,"MARVEL COMICS"
"357/0785","EXTERMINATION #2 (OF 5)",,"2.95",,,,"MARVEL COMICS"
"357/0786","EXTERMINATION #2 (OF 5) CHO 1-25 VAR",,"9.99",,,,"MARVEL COMICS"
"357/0787","EXTERMINATION #2 (OF 5) HAWTHORNE CONNECTING UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0789","INFINITY WARS #1 (OF 6)",,"4.40",,,,"MARVEL COMICS"
"357/0790","INFINITY WARS #1 (OF 6) SHIRAHAMA 1-25 VAR",,"9.99",,,,"MARVEL COMICS"
"357/0791","INFINITY WARS #1 (OF 6) KUDER 1-50 VAR",,"24.99",,,,"MARVEL COMICS"
"357/0792","INFINITY WARS #1 (OF 6) MARTIN 1-10 VAR",,"4.99",,,,"MARVEL COMICS"
"357/0793","INFINITY WARS #1 (OF 6) TEDESCO 1-50 VAR",,"24.99",,,,"MARVEL COMICS"
"357/0794","INFINITY WARS #1 (OF 6) DEODATO PREMIERE VAR",,"4.40",,,,"MARVEL COMICS"
"357/0795","INFINITY WARS #1 (OF 6) PARTY VAR",,"4.40",,,,"MARVEL COMICS"
"357/0796","INFINITY WARS #1 (OF 6) LIM UNLTD VAR",,"4.40",,,,"MARVEL COMICS"
"357/0797","INFINITY WARS #1 (OF 6) JONES PROMO 1-10 VAR",,"4.99",,,,"MARVEL COMICS"
"357/0798","INFINITY WARS #1 (OF 6) RAMOS CONNECTING UNLTD VAR",,"4.40",,,,"MARVEL COMICS"
"357/0799","INFINITY WARS #2 (OF 6)",,"3.70",,,,"MARVEL COMICS"
"357/0800","INFINITY WARS #2 (OF 6) PUTRI 1-25 VAR",,"9.99",,,,"MARVEL COMICS"
"357/0801","INFINITY WARS #2 (OF 6) LIM UNLTD VAR",,"3.70",,,,"MARVEL COMICS"
"357/0802","INFINITY WARS #2 (OF 6) JONES PROMO 1-10 VAR",,"4.99",,,,"MARVEL COMICS"
"357/0803","INFINITY WARS #2 (OF 6) RAMOS CONNECTING UNLTD VAR",,"3.70",,,,"MARVEL COMICS"
"357/0804","WEST COAST AVENGERS #1",,"3.70",,,,"MARVEL COMICS"
"357/0805","WEST COAST AVENGERS #1 MCKONE 1-25 VAR",,"9.99",,,,"MARVEL COMICS"
"357/0806","WEST COAST AVENGERS #1 RENAUD 1-25 VAR",,"9.99",,,,"MARVEL COMICS"
"357/0807","WEST COAST AVENGERS #1 DODSON 1-50 VAR",,"24.99",,,,"MARVEL COMICS"
"357/0808","WEST COAST AVENGERS #1 ARTIST 1-10 VAR",,"4.99",,,,"MARVEL COMICS"
"357/0809","PUNISHER #1",,"3.70",,,,"MARVEL COMICS"
"357/0810","PUNISHER #1 CRAIN 1-25 VAR",,"9.99",,,,"MARVEL COMICS"
"357/0811","PUNISHER #1 FRANK CHO 1-50 VAR",,"24.99",,,,"MARVEL COMICS"
"357/0812","PUNISHER #1 LARROCA RETURN OF FANTASTIC FOUR UNLTD VAR",,"3.70",,,,"MARVEL COMICS"
"357/0813","PUNISHER #1 ZECK REMASTERED 1-100 VAR",,"52.99",,,,"MARVEL COMICS"
"357/0815","PUNISHER #1 BLANK VAR",,"3.70",,,,"MARVEL COMICS"
"357/0816","PUNISHER #2",,"2.95",,,,"MARVEL COMICS"
"357/0817","PUNISHER #2 DEODATO 1-25 VAR",,"9.99",,,,"MARVEL COMICS"
"357/0818","PUNISHER #2 ZECK REMASTERED 1-100 VAR",,"52.99",,,,"MARVEL COMICS"
"357/0820","WAKANDA FOREVER AVENGERS #1",,"3.70",,,,"MARVEL COMICS"
"357/0821","WAKANDA FOREVER AVENGERS #1 PUTRI CONNECTING UNLTD VAR",,"3.70",,,,"MARVEL COMICS"
"357/0822","WAKANDA FOREVER AVENGERS #1 DEL RAY UNLTD VAR",,"3.70",,,,"MARVEL COMICS"
"357/0823","VENOM FIRST HOST #1 (OF 5)",,"2.95",,,,"MARVEL COMICS"
"357/0824","VENOM FIRST HOST #1 (OF 5) RIVERA UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0825","VENOM FIRST HOST #1 (OF 5) CASSADAY 1-50 VAR",,"24.99",,,,"MARVEL COMICS"
"357/0826","VENOM FIRST HOST #1 (OF 5) REIS 1-25 VAR",,"9.99",,,,"MARVEL COMICS"
"357/0827","EDGE OF SPIDER-GEDDON #1 (OF 4)",,"2.95",,,,"MARVEL COMICS"
"357/0828","EDGE OF SPIDER-GEDDON #1 (OF 4) HAMNER UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0829","EDGE OF SPIDER-GEDDON #2 (OF 4)",,"2.95",,,,"MARVEL COMICS"
"357/0830","EDGE OF SPIDER-GEDDON #2 (OF 4) HAMNER UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0831","WEB OF VENOM VE NAM #1",,"3.70",,,,"MARVEL COMICS"
"357/0832","WEB OF VENOM VE NAM #1 PARLOV UNLTD VAR",,"3.70",,,,"MARVEL COMICS"
"357/0833","CABLE DEADPOOL ANNUAL #1",,"2.95",,,,"MARVEL COMICS"
"357/0834","CABLE DEADPOOL ANNUAL #1 ARTIST UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0835","HUNT FOR WOLVERINE DEAD ENDS #1",,"3.70",,,,"MARVEL COMICS"
"357/0836","HUNT FOR WOLVERINE DEAD ENDS #1 KEOWN UNLTD VAR",,"3.70",,,,"MARVEL COMICS"
"357/0837","HUNT FOR WOLVERINE DEAD ENDS #1 COIPEL UNLTD VAR",,"3.70",,,,"MARVEL COMICS"
"357/0838","HUNT FOR WOLVERINE DEAD ENDS #1 MCNIVEN FANTASTIC FOUR UNLTD VAR",,"3.70",,,,"MARVEL COMICS"
"357/0839","THOR #4",,"2.95",,,,"MARVEL COMICS"
"357/0840","THOR #4 HITCH RETURN OF FANTASTIC FOUR UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0841","AVENGERS #6",,"2.95",,,,"MARVEL COMICS"
"357/0842","AVENGERS #6 CASSADAY RETURN OF FANTASTIC FOUR UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0843","CAPTAIN AMERICA #2",,"2.95",,,,"MARVEL COMICS"
"357/0844","CAPTAIN AMERICA #2 GARNEY 1-25 VAR",,"9.99",,,,"MARVEL COMICS"
"357/0845","CAPTAIN AMERICA #2 KIRBY REMASTERED VAR",,"2.95",,,,"MARVEL COMICS"
"357/0846","CAPTAIN AMERICA #2 KIRBY B & W REMASTERED 1-100 VAR",,"52.99",,,,"MARVEL COMICS"
"357/0847","CAPTAIN AMERICA #2 CHAREST RETURN OF FANTASTIC FOUR UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0848","TONY STARK IRON MAN #3",,"2.95",,,,"MARVEL COMICS"
"357/0849","TONY STARK IRON MAN #3 MOEBIUS VAR",,"2.95",,,,"MARVEL COMICS"
"357/0850","TONY STARK IRON MAN #3 HUGHES RETURN OF FANTASTIC FOUR UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0851","IMMORTAL HULK #4",,"2.95",,,,"MARVEL COMICS"
"357/0852","IMMORTAL HULK #4 ADAMS RETURN OF FANTASTIC FOUR UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0853","QUICKSILVER NO SURRENDER #4 (OF 5)",,"2.95",,,,"MARVEL COMICS"
"357/0854","CHAMPIONS #23",,"2.95",,,,"MARVEL COMICS"
"357/0855","PETER PARKER SPECTACULAR SPIDER-MAN #308",,"2.95",,,,"MARVEL COMICS"
"357/0856","AMAZING SPIDER-MAN #3",,"2.95",,,,"MARVEL COMICS"
"357/0857","AMAZING SPIDER-MAN #3 EPTING RETURN OF FANTASTIC FOUR UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0858","AMAZING SPIDER-MAN #4",,"2.95",,,,"MARVEL COMICS"
"357/0859","AMAZING SPIDER-MAN #4 SPROUSE RETURN OF FANTASTIC FOUR UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0860","BEN REILLY SCARLET SPIDER #22",,"2.95",,,,"MARVEL COMICS"
"357/0861","AMAZING SPIDER-MAN RENEW YOUR VOWS #22",,"2.95",,,,"MARVEL COMICS"
"357/0862","VENOM #5",,"2.95",,,,"MARVEL COMICS"
"357/0863","VENOM #5 ZAFFINO RETURN OF FANTASTIC FOUR UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0864","SPIDER-MAN ANNUAL #1",,"3.70",,,,"MARVEL COMICS"
"357/0865","SPIDER-MAN ANNUAL #1 ARTIST UNLTD VAR",,"3.70",,,,"MARVEL COMICS"
"357/0866","SPIDER-MAN DEADPOOL #37",,"2.95",,,,"MARVEL COMICS"
"357/0867","COSMIC GHOST RIDER #2 (OF 5)",,"2.95",,,,"MARVEL COMICS"
"357/0868","COSMIC GHOST RIDER #2 (OF 5) ZAFFINO 1-25 VAR",,"9.99",,,,"MARVEL COMICS"
"357/0869","COSMIC GHOST RIDER #2 (OF 5) SUPERLOG UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0870","DAREDEVIL ANNUAL #1",,"3.70",,,,"MARVEL COMICS"
"357/0871","DAREDEVIL ANNUAL #1 ARTIST UNLTD VAR",,"3.70",,,,"MARVEL COMICS"
"357/0872","DAREDEVIL #606",,"2.95",,,,"MARVEL COMICS"
"357/0873","DAREDEVIL #607",,"2.95",,,,"MARVEL COMICS"
"357/0874","MOON KNIGHT #198",,"2.95",,,,"MARVEL COMICS"
"357/0875","OLD MAN HAWKEYE #8 (OF 12)",,"2.95",,,,"MARVEL COMICS"
"357/0876","LIFE OF CAPTAIN MARVEL #2 (OF 5)",,"2.95",,,,"MARVEL COMICS"
"357/0877","LIFE OF CAPTAIN MARVEL #2 (OF 5) DODSON 1-25 VAR",,"9.99",,,,"MARVEL COMICS"
"357/0878","LIFE OF CAPTAIN MARVEL #2 (OF 5) KUBERT 1-50 VAR",,"24.99",,,,"MARVEL COMICS"
"357/0879","LIFE OF CAPTAIN MARVEL #2 (OF 5) RAMOS RETURN OF FANTASTIC FOUR UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0880","ANT-MAN AND THE WASP #4 (OF 5)",,"2.95",,,,"MARVEL COMICS"
"357/0881","DOCTOR STRANGE #4",,"2.95",,,,"MARVEL COMICS"
"357/0882","DOCTOR STRANGE #4 AJA RETURN OF FANTASTIC FOUR UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0883","SENTRY #3",,"2.95",,,,"MARVEL COMICS"
"357/0884","SENTRY #3 NOTO RETURN OF FANTASTIC FOUR UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0885","MARVEL TWO-IN-ONE #9",,"2.95",,,,"MARVEL COMICS"
"357/0886","MARVEL TWO-IN-ONE #9 DAVIS RETURN OF FANTASTIC FOUR UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0887","UNBEATABLE SQUIRREL GIRL #35",,"2.95",,,,"MARVEL COMICS"
"357/0888","MARVEL RISING MS MARVEL SQUIRREL GIRL #1",,"4.40",,,,"MARVEL COMICS"
"357/0889","MARVEL RISING MS MARVEL SQUIRREL GIRL #1 CHARRETIER UNLTD VAR",,"4.40",,,,"MARVEL COMICS"
"357/0890","MARVEL RISING MS MARVEL SQUIRREL GIRL #1 CONNECTING UNLTD VAR",,"4.40",,,,"MARVEL COMICS"
"357/0891","RUNAWAYS #12",,"2.95",,,,"MARVEL COMICS"
"357/0892","MOON GIRL AND DEVIL DINOSAUR #34",,"2.95",,,,"MARVEL COMICS"
"357/0893","MS MARVEL #33",,"2.95",,,,"MARVEL COMICS"
"357/0894","DEATH OF INHUMANS #2 (OF 5)",,"2.95",,,,"MARVEL COMICS"
"357/0895","DEATH OF INHUMANS #2 (OF 5) CHECCHETTO YOUNG GUNS UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0896","X-MEN GRAND DESIGN SECOND GENESIS #2 (OF 2)",,"4.40",,,,"MARVEL COMICS"
"357/0897","X-MEN GRAND DESIGN SECOND GENESIS #2 (OF 2) PISKOR UNLTD VAR",,"4.40",,,,"MARVEL COMICS"
"357/0898","HUNT FOR WOLVERINE ADAMANTIUM AGENDA #4 (OF 4)",,"2.95",,,,"MARVEL COMICS"
"357/0899","HUNT FOR WOLVERINE ADAMANTIUM AGENDA #4 (OF 4) SILVA UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0900","HUNT FOR WOLVERINE CLAWS OF KILLER #4 (OF 4)",,"2.95",,,,"MARVEL COMICS"
"357/0901","HUNT FOR WOLVERINE CLAWS OF KILLER #4 (OF 4) SHAW UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0902","HUNT FOR WOLVERINE MYSTERY MADRIPOOR #4 (OF 4)",,"2.95",,,,"MARVEL COMICS"
"357/0903","HUNT FOR WOLVERINE MYSTERY MADRIPOOR #4 (OF 4) BACHALO UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0904","HUNT FOR WOLVERINE WEAPON LOST #4 (OF 4)",,"2.95",,,,"MARVEL COMICS"
"357/0905","HUNT FOR WOLVERINE WEAPON LOST #4 (OF 4) GARNEY UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0906","X-MEN GOLD ANNUAL #2",,"3.70",,,,"MARVEL COMICS"
"357/0907","X-MEN GOLD ANNUAL #2 LUPACCHINO UNLTD VAR",,"3.70",,,,"MARVEL COMICS"
"357/0908","X-MEN GOLD #33",,"2.95",,,,"MARVEL COMICS"
"357/0909","X-MEN GOLD #34",,"2.95",,,,"MARVEL COMICS"
"357/0910","ASTONISHING X-MEN ANNUAL #1",,"2.95",,,,"MARVEL COMICS"
"357/0911","ASTONISHING X-MEN ANNUAL #1 RANDOLPH UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0912","ASTONISHING X-MEN #14",,"2.95",,,,"MARVEL COMICS"
"357/0913","ASTONISHING X-MEN #14 KUBERT RETURN OF FANTASTIC FOUR UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0914","DOMINO #5",,"2.95",,,,"MARVEL COMICS"
"357/0915","X-23 #3",,"2.95",,,,"MARVEL COMICS"
"357/0916","X-23 #3 PACHECO RETURN OF FANTASTIC FOUR UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0917","OLD MAN LOGAN #45",,"2.95",,,,"MARVEL COMICS"
"357/0918","OLD MAN LOGAN #46",,"2.95",,,,"MARVEL COMICS"
"357/0919","WEAPON H #6",,"2.95",,,,"MARVEL COMICS"
"357/0920","WEAPON H #6 J SCOTT CAMPBELL RETURN OF FANTASTIC FOUR UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0921","X-MEN RED #7",,"2.95",,,,"MARVEL COMICS"
"357/0922","X-MEN RED #7 CHAREST HEADSHOT 1-10 VAR",,"4.99",,,,"MARVEL COMICS"
"357/0923","X-MEN RED #7 MARQUEZ RETURN OF FANTASTIC FOUR UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0924","X-MEN BLUE #33",,"2.95",,,,"MARVEL COMICS"
"357/0925","X-MEN BLUE #34",,"2.95",,,,"MARVEL COMICS"
"357/0926","NEW MUTANTS DEAD SOULS #6 (OF 6)",,"2.95",,,,"MARVEL COMICS"
"357/0927","MULTIPLE MAN #3 (OF 5)",,"2.95",,,,"MARVEL COMICS"
"357/0928","X CLASSIFIED #2",,"2.95",,,,"MARVEL COMICS"
"357/0929","X CLASSIFIED #2 ARTIST 1-25 VAR",,"9.99",,,,"MARVEL COMICS"
"357/0930","DEADPOOL ASSASSIN #5 (OF 6)",,"2.95",,,,"MARVEL COMICS"
"357/0931","DEADPOOL ASSASSIN #5 (OF 6) JOHNSON UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0932","DEADPOOL ASSASSIN #6 (OF 6)",,"2.95",,,,"MARVEL COMICS"
"357/0933","DEADPOOL ASSASSIN #6 (OF 6) CHRISTOPHER UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0934","WEAPON X #21",,"2.95",,,,"MARVEL COMICS"
"357/0935","WEAPON X #22",,"2.95",,,,"MARVEL COMICS"
"357/0936","DEADPOOL #3",,"2.95",,,,"MARVEL COMICS"
"357/0937","DEADPOOL #3 LIEFELD RETURN OF FANTASTIC FOUR UNLTD VAR",,"2.95",,,,"MARVEL COMICS"
"357/0938","EXILES #6",,"2.95",,,,"MARVEL COMICS"
"357/0939","EXILES #7",,"2.95",,,,"MARVEL COMICS"
"357/0940","MARVEL SUPER HERO ADVENTURES INFERNO #1",,"2.95",,,,"MARVEL COMICS"
"357/0941","STAR WARS BECKETT #1",,"3.70",,,,"MARVEL COMICS"
"357/0942","STAR WARS BECKETT #1 DODSON UNLTD VAR",,"3.70",,,,"MARVEL COMICS"
"357/0943","STAR WARS BECKETT #1 MOVIE UNLTD VAR",,"3.70",,,,"MARVEL COMICS"
"357/0944","STAR WARS #52",,"2.95",,,,"MARVEL COMICS"
"357/0945","STAR WARS #52 CHRISTOPHER ACTION FIGURE VAR",,"2.95",,,,"MARVEL COMICS"
"357/0946","STAR WARS #52 REIS GALACTIC ICON VAR",,"2.95",,,,"MARVEL COMICS"
"357/0947","STAR WARS DARTH VADER #19",,"2.95",,,,"MARVEL COMICS"
